epoch,train_total,train_recon,train_kld,val_total,val_recon,val_kld,val_gap,lr
1,11.054363510131836,11.052100411309135,2.2631729629834494,6.58291259765625,6.575077392578125,7.835251953125,-4.471450912475586,0.001
2,4.4686363593207465,4.454711641099718,13.924698893229166,2.948116943359375,2.9279969482421877,20.1200009765625,-1.5205194159613717,0.001
3,1.9720785280863444,1.9458636508517795,26.21488100857205,1.0518148498535156,1.018279296875,33.5355537109375,-0.9202636782328288,0.001
4,0.8506907691955566,0.8158552754720052,34.83549254014757,0.6252713623046875,0.5899139099121093,35.35746875,-0.22541940689086915,0.001
5,0.4454364952511258,0.40962956449720594,35.80692877875434,0.3682160949707031,0.3323437957763672,35.87230078125,-0.07722040028042265,0.001
6,0.2686134096781413,0.2326081215540568,36.005287434895834,0.22288428497314453,0.1868748016357422,36.009484375,-0.045729124704996765,0.001
7,0.1835952450434367,0.14785998143090143,35.73526284450955,0.1676550521850586,0.13205627059936523,35.5987734375,-0.015940192858378083,0.001
8,0.1492277637587653,0.1140477556652493,35.18000572374132,0.1407630615234375,0.10594078445434571,34.822271484375,-0.008464702235327803,0.001
9,0.12680303075578478,0.0924193583197064,34.38367080349392,0.11762551879882813,0.08348323822021485,34.14227734375,-0.009177511956956652,0.001
10,0.10856493600209555,0.07497334305445354,33.591591742621524,0.10342462921142578,0.07002977752685546,33.394849609375,-0.005140306790669763,0.001
11,0.09675854587554931,0.06390906114048428,32.84948291015625,0.09369745254516601,0.06104345703125,32.6539921875,-0.003061093330383305,0.001
12,0.08859256418546041,0.056525736186239454,32.066826280381946,0.08653185653686524,0.054656923294067385,31.8749326171875,-0.0020607076485951725,0.001
13,0.0824621217250824,0.0511076922416687,31.35442781575521,0.08011613464355469,0.04904966926574707,31.0664638671875,-0.002345987081527709,0.001
14,0.07737659438451132,0.046805422041151255,30.571170640733506,0.07555107116699218,0.04513750457763672,30.4135673828125,-0.0018255232175191372,0.001
15,0.07325335717201233,0.043351200064023335,29.902156019422744,0.07203416442871094,0.042402435302734375,29.6317236328125,-0.0012191927433013866,0.001
16,0.07021852408515082,0.04100842420260112,29.210098449707033,0.0684227523803711,0.03940628623962402,29.01646484375,-0.0017957717047797223,0.001
17,0.06646670473946466,0.03789264178276062,28.574061618381076,0.06478136825561523,0.036365734100341794,28.4156337890625,-0.0016853364838494284,0.001
18,0.06365452994240654,0.03563102380434672,28.023504876030817,0.06233834457397461,0.03446235752105713,27.875986328125,-0.0013161853684319352,0.001
19,0.06247042096985711,0.03502313570181529,27.447284342447915,0.06206727409362793,0.034754026412963865,27.3132470703125,-0.00040314687622917955,0.001
20,0.060437176360024346,0.03354242483774821,26.894750040690106,0.058971914291381836,0.03209708404541016,26.8748291015625,-0.0014652620686425102,0.001
21,0.0575225093099806,0.03111817804972331,26.404329820421008,0.05536524963378906,0.0291231632232666,26.2420830078125,-0.002157259676191542,0.001
22,0.05596994156307644,0.030098384486304388,25.871555467393662,0.05806353378295898,0.03218377304077148,25.879759765625,0.002093592219882541,0.001
23,0.055073148753907945,0.029578777174154917,25.494370415581596,0.05173913192749023,0.026291404724121094,25.4477265625,-0.003334016826417714,0.001
24,0.05269009486834208,0.02764929680691825,25.0407970445421,0.05326536178588867,0.02827145767211914,24.9939033203125,0.0005752669175465921,0.001
25,0.051312689926889206,0.026624399483203887,24.688289340549044,0.05073990058898926,0.026004379272460937,24.735521484375,-0.0005727893378999482,0.001
26,0.05065565019183689,0.026300463477770486,24.35518546549479,0.05019283866882324,0.02586307144165039,24.3297666015625,-0.00046281152301364675,0.001
27,0.04973186124695672,0.02575466889805264,23.97719083658854,0.04972776412963867,0.025818007469177246,23.909755859375,-4.097117318052623e-06,0.001
28,0.048372690624660916,0.024751366946432325,23.621322469075523,0.04687527847290039,0.02330933094024658,23.5659462890625,-0.0014974121517605243,0.001
29,0.0468959363301595,0.02358744717968835,23.308488226996527,0.047373199462890626,0.024142439842224122,23.230759765625,0.0004772631327311233,0.001
30,0.046331284748183356,0.023323497268888684,23.00778672281901,0.04512821578979492,0.022192417144775392,22.9357978515625,-0.0012030689583884327,0.001
31,0.04526802325248718,0.02254402960671319,22.72399260796441,0.04485641288757324,0.022098180770874023,22.7582314453125,-0.0004116103649139391,0.001
32,0.044534954680336844,0.02201510457197825,22.519849026150172,0.04436380958557129,0.02187958812713623,22.4842197265625,-0.00017114509476555406,0.001
33,0.043561256011327106,0.02134590244293213,22.215352484809028,0.042681917190551755,0.020457414627075194,22.2245029296875,-0.0008793388207753508,0.001
34,0.04288090666135152,0.020866106212139128,22.01479955376519,0.04228247261047363,0.020177008628845215,22.105462890625,-0.0005984340508778871,0.001
35,0.04227409913804796,0.020442600886027017,21.831497090657553,0.04248184967041015,0.020640445709228517,21.8414013671875,0.0002077505323621956,0.001
36,0.04121638872888353,0.019630212479167516,21.586175286187068,0.04180006790161133,0.020188380241394042,21.6116865234375,0.000583679172727801,0.001
37,0.040402457210752696,0.019079874998993343,21.322581136067708,0.039492536544799804,0.018064261436462403,21.4282744140625,-0.0009099206659528916,0.001
38,0.03963843650288052,0.01853983735375934,21.098598130967883,0.04260741996765137,0.021398303985595703,21.209115234375,0.0029689834647708482,0.001
39,0.040095612088839216,0.01913881833685769,20.956792995876736,0.04195810317993164,0.020996380805969238,20.9617197265625,0.0018624910910924261,0.001
40,0.03777255622545878,0.016996143334441716,20.776411810980903,0.03631479072570801,0.015507039070129394,20.80775,-0.0014577654997507752,0.001
41,0.03637669338120354,0.015744194838735792,20.632497124565973,0.03716884231567383,0.01649320936203003,20.6756318359375,0.0007921489344702853,0.001
42,0.036043946199946934,0.015574134273661508,20.469811082628038,0.036564748764038084,0.016092400074005128,20.47234765625,0.0005208025640911496,0.001
43,0.035676967196994355,0.01537752491235733,20.29944101969401,0.03589760971069336,0.01557105827331543,20.3265517578125,0.000220642513699007,0.001
44,0.034722524563471475,0.014553060763412052,20.16946253797743,0.034317527770996094,0.014026230812072753,20.291296875,-0.00040499679247538167,0.001
45,0.034684162153138055,0.014598943306340111,20.085217963324652,0.034366058349609374,0.014246397018432617,20.11966015625,-0.00031810380352868123,0.001
46,0.033732895572980245,0.01379256566034423,19.9403289320204,0.03435482597351074,0.01444273805618286,19.9120869140625,0.0006219304005304974,0.001
47,0.03284454572200775,0.013037651025586659,19.806893764919703,0.0326126708984375,0.012747223854064942,19.8654462890625,-0.0002318748235702467,0.001
48,0.03181393485599094,0.012075680924786461,19.73825299750434,0.035420402526855466,0.015689053535461427,19.7313486328125,0.0036064676708645257,0.001
49,0.03211724583307902,0.012551254431406656,19.565990573459203,0.03059247589111328,0.01093580150604248,19.656673828125,-0.0015247699419657368,0.001
50,0.03122986117998759,0.011772169695960151,19.45769039577908,0.032708613395690915,0.013202161788940429,19.5064501953125,0.0014787522157033266,0.001
51,0.029215572330686782,0.009799494945340687,19.416076463487414,0.029312898635864258,0.009797947883605957,19.51494921875,9.732630517747531e-05,0.0001
52,0.028832998885048762,0.009414766867955525,19.418231167263453,0.02909712505340576,0.009592522144317626,19.5046025390625,0.0002641261683569984,0.0001
53,0.028664867017004225,0.009260525716675653,19.404340243869356,0.028671096801757813,0.009190916538238525,19.4801787109375,6.229784753588458e-06,0.0001
54,0.02863703547583686,0.00924874613682429,19.388288377549912,0.02861530876159668,0.00915113925933838,19.4641689453125,-2.1726714240180578e-05,0.0001
55,0.028592513826158312,0.009217550969786114,19.37496193440755,0.02892984104156494,0.00947935438156128,19.4504853515625,0.0003373272154066284,0.0001
56,0.028570671876271565,0.00921064101325141,19.36002990722656,0.028848113059997557,0.009410215854644775,19.437896484375,0.00027744118372599255,0.0001
57,0.02855660457081265,0.009215479012992647,19.341124538845484,0.028779539108276367,0.009342844963073731,19.436693359375,0.00022293453746371691,0.0001
58,0.028524741901291742,0.009184458649820752,19.340282457139757,0.02888484764099121,0.009448298454284668,19.436548828125,0.0003601057396994678,0.0001
59,0.02850087473127577,0.009170679383807712,19.3301943359375,0.028547829627990722,0.009139789104461669,19.4080390625,4.695489671495065e-05,0.0001
60,0.028458244880040486,0.00912969250480334,19.328551459418403,0.028714271545410158,0.009297024726867676,19.41724609375,0.00025602666536967203,0.0001
61,0.02846563876999749,0.009138903001944225,19.326734944661457,0.02870427703857422,0.009286662578582764,19.4176142578125,0.00023863826857672965,0.0001
62,0.02839873292711046,0.009090113626586066,19.308618360731337,0.028536417961120605,0.009148043632507324,19.388373046875,0.0001376850340101439,0.0001
63,0.028368105517493355,0.009055598735809326,19.312506117078993,0.028545408248901366,0.009146422863006591,19.3989833984375,0.00017730273140801125,0.0001
64,0.028258424282073976,0.00895675085981687,19.301672471788194,0.02877205562591553,0.009408824443817139,19.3632294921875,0.000513631343841553,0.0001
65,0.02821552246146732,0.008951520694626703,19.264000779893664,0.028314265251159668,0.008969196319580078,19.345068359375,9.874278969234859e-05,0.0001
66,0.028234819557931688,0.008977356168958875,19.25746245659722,0.02853249168395996,0.009183326244354247,19.3491640625,0.00029767212602827345,0.0001
67,0.028122242755360072,0.008884703162643644,19.237538669162326,0.02845976448059082,0.0091444091796875,19.3153544921875,0.00033752172523074733,0.0001
68,0.02813285497824351,0.00891164215736919,19.22121192762587,0.02867349624633789,0.009372147560119629,19.3013486328125,0.0005406412680943815,0.0001
69,0.02807934350437588,0.008863630327913496,19.215712103949652,0.028426980972290038,0.009122090816497803,19.304888671875,0.00034763746791415667,0.0001
70,0.02813229837682512,0.00891046755678124,19.221830091688368,0.028146108627319335,0.008829636573791504,19.316470703125,1.3810250494215165e-05,0.0001
71,0.027927107360627916,0.008719821876949734,19.20728465440538,0.02827360916137695,0.008994450569152832,19.2791591796875,0.0003465018007490356,0.0001
72,0.027916737463739183,0.008726207507981195,19.190529154459636,0.028322471618652343,0.009035895824432373,19.2865751953125,0.00040573415491316003,0.0001
73,0.02780047983593411,0.008624623371495142,19.17585538736979,0.02824503040313721,0.009012220859527588,19.23280859375,0.0004445505672030989,0.0001
74,0.02782989788717694,0.008684920284483168,19.144976691351996,0.028066381454467774,0.008853773593902587,19.2126064453125,0.00023648356729083497,0.0001
75,0.027759751896063486,0.008648335887326134,19.111415256076388,0.028420626640319826,0.00920317268371582,19.217453125,0.0006608747442563394,0.0001
76,0.027837808622254264,0.00871513964070214,19.122668246799044,0.028120023727416992,0.008906394481658935,19.21362890625,0.0002822151051627281,0.0001
77,0.027709972222646078,0.008585464583502875,19.12450680202908,0.028303499221801757,0.009107652187347413,19.195845703125,0.0005935269991556788,0.0001
78,0.027542182385921477,0.008458925346533457,19.083256056043837,0.027965171813964844,0.008835186004638671,19.129984375,0.00042298942804336673,0.0001
79,0.027609402828746372,0.008550258037116792,19.059143954806856,0.028111756324768065,0.008973640441894531,19.138115234375,0.000502353496021693,0.0001
80,0.027572316540612114,0.008531178245941799,19.041137417263453,0.02792493534088135,0.008775255680084228,19.1496787109375,0.0003526188002692353,0.0001
81,0.027470687309900918,0.008422796368598938,19.047890014648438,0.028087032318115233,0.008975042819976806,19.1119892578125,0.0006163450082143154,0.0001
82,0.027472329417864483,0.008450322378012869,19.022006171332464,0.02775571537017822,0.008655548572540283,19.1001650390625,0.00028338595231373886,0.0001
83,0.027453264898724027,0.008449106027682621,19.004157945421007,0.02771483325958252,0.008613573074340821,19.101259765625,0.0002615683608584926,0.0001
84,0.027410135633415645,0.008405667589770424,19.004467122395834,0.027518580436706543,0.008454857110977173,19.06372265625,0.00010844480329089828,0.0001
85,0.02729264744122823,0.008313400288422902,18.979246270073784,0.0277661075592041,0.008686914443969726,19.0791923828125,0.0004734601179758706,0.0001
86,0.027312547776434156,0.008332593854930665,18.979952975802952,0.027735356330871583,0.008665818452835082,19.069537109375,0.00042280855443742674,0.0001
87,0.02718707161479526,0.008220803254180484,18.96626754421658,0.02737681484222412,0.008350582122802734,19.0262314453125,0.00018974322742885963,0.0001
88,0.027267031636503007,0.008332039496964878,18.934991183810762,0.027710081100463867,0.008683911800384522,19.0261689453125,0.00044304946396086023,0.0001
89,0.027162953429751925,0.00821252304646704,18.95042950439453,0.027722356796264648,0.008715020179748536,19.0073359375,0.0005594033665127229,0.0001
90,0.027111633592181737,0.008211164636744393,18.90046796332465,0.027371094703674315,0.008390868186950683,18.9802255859375,0.0002594611114925781,0.0001
91,0.027024362828996448,0.008132919609546662,18.891442498101128,0.027465872764587403,0.00849969720840454,18.96617578125,0.00044150993559095505,0.0001
92,0.0270967200199763,0.008217682907978694,18.87903620062934,0.027783549308776856,0.008805250644683838,18.9782978515625,0.0006868292888005563,0.0001
93,0.027109507428275215,0.008233678152163823,18.875828348795572,0.02735176181793213,0.008386232852935792,18.9655283203125,0.00024225438965691515,0.0001
94,0.026916904158062405,0.008040890216827393,18.87601312934028,0.02718758773803711,0.008266898155212402,18.9206875,0.0002706835799747044,0.0001
95,0.026861418909496733,0.008036163555251228,18.825254475911457,0.02727895164489746,0.008389768123626708,18.8891826171875,0.00041753273540072813,0.0001
96,0.026856114043129816,0.008069539984067281,18.786573201497397,0.02742777729034424,0.0085643630027771,18.8634130859375,0.0005716632472144226,0.0001
97,0.026718819830152722,0.007925306604968176,18.79351240370009,0.02718061351776123,0.008338883638381958,18.8417275390625,0.00046179368760850686,0.0001
98,0.02678227631251017,0.00803040975994534,18.751865464952257,0.02721828269958496,0.008385353565216065,18.832927734375,0.0004360063870747881,0.0001
99,0.02672961237695482,0.007965949045287237,18.763662353515624,0.027029939651489258,0.008169405460357666,18.8605341796875,0.0003003272745344364,0.0001
100,0.026728645457161797,0.007969450487030877,18.75919413248698,0.02705711555480957,0.008201288223266602,18.855826171875,0.00032847009764777266,0.0001
101,0.026420823600557114,0.007657792720529768,18.7630299343533,0.02671389389038086,0.007866815090179443,18.847078125,0.0002930702898237443,1e-05
102,0.026371359136369493,0.007610814909140269,18.760543301052518,0.02651993942260742,0.007675184965133667,18.84475390625,0.00014858028623792804,1e-05
103,0.026414081043667263,0.007657719287607405,18.75636077202691,0.026726139068603515,0.007883070945739746,18.8430673828125,0.00031205802493625145,1e-05
104,0.02636269137594435,0.007608805139859518,18.753885375976562,0.026810729026794433,0.007970810413360596,18.83991796875,0.000448037650850084,1e-05
105,0.02633269735177358,0.007579358395602968,18.753338087293837,0.02674407386779785,0.00790527606010437,18.838796875,0.00041137651602426994,1e-05
106,0.026332096894582113,0.007583078053262499,18.7490179172092,0.02656635570526123,0.0077360918521881105,18.8302626953125,0.00023425881067911866,1e-05
107,0.026363588121202257,0.007617598689264721,18.745988484700522,0.026737810134887696,0.007908590793609619,18.8292177734375,0.00037422201368543864,1e-05
108,0.02630812380048964,0.00756574782066875,18.742375128851997,0.0266622314453125,0.007840444326400757,18.821787109375,0.0003541076448228611,1e-05
109,0.026314635939068264,0.007576178848743439,18.738456258138022,0.026821776390075682,0.008001508712768555,18.8202666015625,0.0005071404510074186,1e-05
110,0.026277978433503046,0.007544821391503016,18.73315625,0.026423248291015625,0.007606913805007934,18.816333984375,0.00014526985751257826,1e-05
111,0.026333474059899647,0.007602762329909536,18.730710842556423,0.026759233474731445,0.007945287942886353,18.8139443359375,0.00042575941483179863,1e-05
112,0.026329578704304166,0.007598801543315252,18.73077626546224,0.026621533393859864,0.007806520938873291,18.8150107421875,0.0002919546895556978,1e-05
113,0.026286432252989874,0.007559533407290777,18.72689794921875,0.0265594482421875,0.007747190713882446,18.8122568359375,0.00027301598919762457,1e-05
114,0.026287075943417018,0.007562248917089568,18.72482625325521,0.026668519020080567,0.007865392684936523,18.8031259765625,0.0003814430766635492,1e-05
115,0.026246676047643025,0.007530257900555929,18.71641712782118,0.026629212379455567,0.007831318140029906,18.797892578125,0.000382536331812542,1e-05
116,0.02628455094496409,0.007571706059906218,18.71284412299262,0.02651803112030029,0.007722087144851684,18.7959423828125,0.0002334801753362016,1e-05
117,0.02629199284977383,0.007583627743853463,18.708364135742187,0.026476494789123534,0.007683190822601318,18.7933037109375,0.0001845019393497023,1e-05
118,0.026290487978193496,0.007576854745546977,18.713632351345485,0.026508529663085936,0.007718362092971802,18.7901669921875,0.00021804168489244005,1e-05
119,0.02630597069528368,0.007597984989484151,18.70798468017578,0.026724185943603516,0.007928461790084839,18.79572265625,0.0004182152483198365,1e-05
120,0.026288583556811015,0.007580457366175122,18.708125257703994,0.026859362602233885,0.008062886714935302,18.796474609375,0.0005707790454228708,1e-05
121,0.026293623937500846,0.007586113032367494,18.707509975857207,0.02640170669555664,0.007605264186859131,18.7964423828125,0.00010808275805579415,1e-05
122,0.026173465304904515,0.007467991414997313,18.705472907172307,0.026287129402160644,0.007502197027206421,18.784931640625,0.00011366409725612966,1e-05
123,0.026230799171659682,0.007534598294231627,18.696199971516926,0.02665634632110596,0.007875648736953735,18.7806962890625,0.0004255471494462766,1e-05
124,0.02626286706659529,0.007568920718299018,18.693945576985676,0.026585288047790527,0.007808943748474121,18.7763427734375,0.0003224209811952365,1e-05
125,0.02623009561167823,0.00753421069516076,18.695884053548177,0.026433794021606446,0.007654588222503662,18.779205078125,0.00020369840992821506,1e-05
126,0.02622633221414354,0.007536659750673506,18.689671603732638,0.026610107421875,0.007837044477462769,18.7730615234375,0.0003837752077314599,1e-05
127,0.026264120790693495,0.0075769549608230595,18.68716492377387,0.026512730598449708,0.007739167690277099,18.7735615234375,0.00024860980775621294,1e-05
128,0.026283613469865588,0.007591930641068352,18.691682000054254,0.02649696922302246,0.007718216896057129,18.778751953125,0.00021335575315687208,1e-05
129,0.026214111261897616,0.007519104318486319,18.695005954318578,0.02654995632171631,0.007772378444671631,18.777578125,0.00033584505981869295,1e-05
130,0.02622328782081604,0.007527954359849294,18.695332526312935,0.0266213960647583,0.007843177318572998,18.7782177734375,0.00039810824394225994,1e-05
131,0.02622140249941084,0.007529006866945161,18.69239497205946,0.02680723762512207,0.008027889013290405,18.77934765625,0.0005858351257112294,1e-05
132,0.02620728858311971,0.0075159319639205935,18.691355834960937,0.02666139507293701,0.007892621517181396,18.7687724609375,0.00045410648981730056,1e-05
133,0.02624965457783805,0.007564200447665321,18.6854532945421,0.026655587196350097,0.007884470701217651,18.771115234375,0.00040593261851204834,1e-05
134,0.026220255659686196,0.007529610150390201,18.690644761827258,0.02627669143676758,0.0075005156993865965,18.7761748046875,5.643577708138239e-05,1e-05
135,0.026143065916167364,0.007458101597097185,18.684963433159723,0.0265191650390625,0.007751401424407959,18.767763671875,0.0003760991228951363,1e-05
136,0.026162858618630304,0.0074847716291745504,18.678085991753473,0.026610928535461424,0.007852409362792969,18.7585185546875,0.0004480699168311203,1e-05
137,0.02621055288447274,0.0075339657151036795,18.67658620198568,0.026749939918518068,0.007988260984420776,18.7616787109375,0.0005393870340453279,1e-05
138,0.02616962977250417,0.007493674970335431,18.675953925238716,0.02658345413208008,0.007819954633712769,18.7634990234375,0.0004138243595759074,1e-05
139,0.02624976929028829,0.007570765760209825,18.67900271267361,0.026606382369995116,0.007838623046875,18.7677587890625,0.0003566130797068266,1e-05
140,0.026157781812879775,0.0074749602807892696,18.682820658365884,0.026687541961669923,0.007922757148742675,18.7647841796875,0.0005297601487901475,1e-05
141,0.02613637748029497,0.007458400319019953,18.677976298014322,0.02649711036682129,0.007734968423843384,18.7621416015625,0.00036073288652632013,1e-05
142,0.026151216705640155,0.007476602302657233,18.674613457573784,0.02643163776397705,0.007671209335327148,18.760427734375,0.0002804210583368938,1e-05
143,0.02614164596133762,0.007472370167573293,18.669275024414063,0.026625072479248047,0.007872122764587403,18.7529501953125,0.00048342651791042843,1e-05
144,0.026218045698271856,0.007547225611077415,18.67081911892361,0.026702184677124024,0.007943799495697021,18.758384765625,0.000484138978852168,1e-05
145,0.026155138426356847,0.007483470780981912,18.67166660563151,0.026514716148376465,0.007762649059295654,18.75206640625,0.0003595777220196175,1e-05
146,0.026203095144695706,0.007538276884290907,18.664817328559028,0.026625106811523438,0.007871886253356934,18.7532197265625,0.00042201166682773184,1e-05
147,0.026146843446625604,0.0074769821796152325,18.66986046685113,0.02659340476989746,0.007837953329086303,18.755451171875,0.0004465613232718553,1e-05
148,0.026157528069284227,0.007489376217126847,18.66815091281467,0.026332076072692872,0.007578674554824829,18.753400390625,0.00017454800340864496,1e-05
149,0.026168711874220107,0.00750209555361006,18.66661562093099,0.02635988712310791,0.00760740065574646,18.7524853515625,0.0001911752488878045,1e-05
150,0.026140291465653314,0.007473801046609879,18.666489488389757,0.02672080421447754,0.007974134922027589,18.7466689453125,0.0005805127488242266,1e-05
